HCHO_reading,Location,Date
8.39799467602166e-05,Colombo Proper,2020-10-02
0.0001044083669184,Colombo Proper,2020-10-03
7.119013827322124e-05,Colombo Proper,2020-10-05
0.0001443318573785,Colombo Proper,2020-10-06
0.000140567507201375,Colombo Proper,2020-10-07
0.00013680315702425,Colombo Proper,2020-10-08
0.00013303880684712498,Colombo Proper,2020-10-09
0.00012927445667,Colombo Proper,2020-10-10
8.378911994586367e-05,Colombo Proper,2020-10-11
0.0001581395232151,Colombo Proper,2020-10-12
0.0001933941976113,Colombo Proper,2020-10-13
0.00016178963954980137,Colombo Proper,2020-10-14
0.00013018508148830276,Colombo Proper,2020-10-15
9.858052342680412e-05,Colombo Proper,2020-10-16
7.158585229107723e-05,Colombo Proper,2020-10-18
0.0002520162448395,Colombo Proper,2020-10-19
0.0001338458078774,Colombo Proper,2020-10-21
7.105086143836031e-05,Colombo Proper,2020-10-23
7.332211693731152e-05,Colombo Proper,2020-10-24
8.174195566978968e-05,Colombo Proper,2020-10-25
7.09171727688149e-05,Colombo Proper,2020-10-26
0.0001405435827147,Colombo Proper,2020-10-27
0.0002763089594117,Colombo Proper,2020-10-28
0.0001685633329135,Colombo Proper,2020-10-29
8.698251837157746e-05,Colombo Proper,2020-10-30
0.0001371110957633,Colombo Proper,2020-11-01
0.0001035264844426,Colombo Proper,2020-11-02
0.0002582581414107,Colombo Proper,2020-11-03
0.0001479459736054,Colombo Proper,2020-11-04
0.0001713041765321,Colombo Proper,2020-11-05
0.0001608849066159,Colombo Proper,2020-11-06
0.0001322907462156,Colombo Proper,2020-11-07
0.0001014556496769,Colombo Proper,2020-11-08
0.0001549767491343,Colombo Proper,2020-11-09
0.0002153815936199,Colombo Proper,2020-11-10
0.0001680503574552,Colombo Proper,2020-11-11
0.0002092867308346,Colombo Proper,2020-11-12
0.0001328514258473,Colombo Proper,2020-11-13
0.000127032481064,Colombo Proper,2020-11-14
0.00021425007279825002,Colombo Proper,2020-11-15
0.0003014676645325,Colombo Proper,2020-11-16
0.0002102343142154,Colombo Proper,2020-11-17
0.0001226272107369,Colombo Proper,2020-11-18
0.0001689257057162,Colombo Proper,2020-11-19
0.000114912225481,Colombo Proper,2020-11-20
0.0001138495641792,Colombo Proper,2020-11-21
0.0001613310198608,Colombo Proper,2020-11-22
0.0002088124755424,Colombo Proper,2020-11-23
0.00018126233474696668,Colombo Proper,2020-11-24
0.00015371219395153332,Colombo Proper,2020-11-25
0.0001261620531561,Colombo Proper,2020-11-26
5.329385075339822e-05,Colombo Proper,2020-11-27
0.0002872822628802,Colombo Proper,2020-11-28
0.0001306101105465,Colombo Proper,2020-11-30
0.00015027269815570001,Colombo Proper,2020-12-01
0.0001699352857649,Colombo Proper,2020-12-02
0.0001895978733741,Colombo Proper,2020-12-03
0.0002854040079956,Colombo Proper,2020-12-05
0.0001434644771966,Colombo Proper,2020-12-06
0.0001896025597799,Colombo Proper,2020-12-07
0.000274648565017,Colombo Proper,2020-12-08
0.0002232851100516,Colombo Proper,2020-12-09
0.0002129514349934,Colombo Proper,2020-12-11
0.0002680092342523,Colombo Proper,2020-12-12
0.0001300334105227,Colombo Proper,2020-12-13
0.0001347145288639,Colombo Proper,2020-12-14
0.0002642558670693,Colombo Proper,2020-12-15
0.0002206075632153,Colombo Proper,2020-12-16
0.00021725912494465,Colombo Proper,2020-12-17
0.000213910686674,Colombo Proper,2020-12-18
0.0002126920673315143,Colombo Proper,2020-12-19
0.00021147344798902858,Colombo Proper,2020-12-20
0.00021025482864654287,Colombo Proper,2020-12-21
0.00020903620930405714,Colombo Proper,2020-12-22
0.00020781758996157144,Colombo Proper,2020-12-23
0.0002065989706190857,Colombo Proper,2020-12-24
0.0002053803512766,Colombo Proper,2020-12-25
0.0001272233308124,Colombo Proper,2020-12-26
0.0001622308343621,Colombo Proper,2020-12-27
0.0001014035540544,Colombo Proper,2020-12-28
0.0001641161179862,Colombo Proper,2020-12-29
0.0002430780579364,Colombo Proper,2020-12-30
0.00024185908388942,Colombo Proper,2020-12-31
0.00024064010984244,Colombo Proper,2021-01-01
0.00023942113579546,Colombo Proper,2021-01-02
0.00023820216174848,Colombo Proper,2021-01-03
0.0002369831877015,Colombo Proper,2021-01-04
0.0001941953956553,Colombo Proper,2021-01-05
0.0001514076036091,Colombo Proper,2021-01-06
0.0001898265243012,Colombo Proper,2021-01-07
0.0002692413319713,Colombo Proper,2021-01-08
0.00024614407766381663,Colombo Proper,2021-01-09
0.00022304682335633333,Colombo Proper,2021-01-10
0.00019994956904884997,Colombo Proper,2021-01-11
0.00017685231474136667,Colombo Proper,2021-01-12
0.00015375506043388331,Colombo Proper,2021-01-13
0.0001306578061264,Colombo Proper,2021-01-14
0.00014022983142414,Colombo Proper,2021-01-15
0.00014980185672188,Colombo Proper,2021-01-16
0.00015937388201962,Colombo Proper,2021-01-17
0.00016894590731736,Colombo Proper,2021-01-18
0.0001785179326151,Colombo Proper,2021-01-19
0.0001032693407217,Colombo Proper,2021-01-20
0.0002051838040896,Colombo Proper,2021-01-21
0.0002140583899306,Colombo Proper,2021-01-22
0.0001862861907533,Colombo Proper,2021-01-23
0.0001354404351779,Colombo Proper,2021-01-24
0.0003174737761862,Colombo Proper,2021-01-25
0.0001746427192303,Colombo Proper,2021-01-26
0.0002416642817995,Colombo Proper,2021-01-27
0.0001088681105839,Colombo Proper,2021-01-29
0.0002814834181886,Colombo Proper,2021-01-30
0.0002437034403655,Colombo Proper,2021-01-31
0.00019086583794665,Colombo Proper,2021-02-01
0.0001380282355278,Colombo Proper,2021-02-02
0.0001647792617628,Colombo Proper,2021-02-03
0.0001915302879978,Colombo Proper,2021-02-04
0.000124417414927,Colombo Proper,2021-02-05
0.0001891708523288,Colombo Proper,2021-02-06
9.622421834540384e-05,Colombo Proper,2021-02-07
0.0002360149943155,Colombo Proper,2021-02-09
0.00024592325094,Colombo Proper,2021-02-10
0.0002907206630647,Colombo Proper,2021-02-11
0.0002645433691866,Colombo Proper,2021-02-12
0.0003119554530225,Colombo Proper,2021-02-13
0.0002835153994791,Colombo Proper,2021-02-14
0.0002050635839755,Colombo Proper,2021-02-15
0.0002055507070057,Colombo Proper,2021-02-16
0.0002486891585334,Colombo Proper,2021-02-19
0.0001709358348845,Colombo Proper,2021-02-20
0.0002139903864919,Colombo Proper,2021-02-21
0.0002277018962164,Colombo Proper,2021-02-22
0.0001589549799036,Colombo Proper,2021-02-23
0.000115214313486,Colombo Proper,2021-02-24
0.0002325898708213,Colombo Proper,2021-02-25
0.0002289977922013,Colombo Proper,2021-02-26
0.0001920381543707,Colombo Proper,2021-02-27
0.000202528953311,Colombo Proper,2021-02-28
8.974775815940257e-05,Colombo Proper,2021-03-01
0.0002043196853631,Colombo Proper,2021-03-03
0.0002508951983878,Colombo Proper,2021-03-07
0.0001113585037533,Colombo Proper,2021-03-08
0.0002371528462455,Colombo Proper,2021-03-09
0.0001690345518758,Colombo Proper,2021-03-10
0.0002105863433248,Colombo Proper,2021-03-11
0.000202354727431,Colombo Proper,2021-03-12
0.0001409489129117,Colombo Proper,2021-03-13
0.0002179402098774,Colombo Proper,2021-03-14
0.0002426438265474,Colombo Proper,2021-03-15
0.0002616008564259,Colombo Proper,2021-03-16
0.0002512875576035,Colombo Proper,2021-03-17
0.0002178442068229,Colombo Proper,2021-03-18
0.00030749039060240003,Colombo Proper,2021-03-20
0.0002924193098551,Colombo Proper,2021-03-21
0.00027373451951088,Colombo Proper,2021-03-26
0.00022753250771232,Colombo Proper,2021-03-27
0.00018133049591376,Colombo Proper,2021-03-28
0.0001351284841152,Colombo Proper,2021-03-29
0.0001392593237019,Colombo Proper,2021-03-30
0.0001475118842205,Colombo Proper,2021-03-31
0.0001772367650626,Colombo Proper,2021-04-01
0.000157007514811,Colombo Proper,2021-04-02
0.0001245037900534,Colombo Proper,2021-04-03
0.0001555211295454,Colombo Proper,2021-04-04
0.0001978674029281,Colombo Proper,2021-04-05
0.00025250290035665,Colombo Proper,2021-04-08
0.0001683114077093,Colombo Proper,2021-04-09
0.0003171383792382,Colombo Proper,2021-04-10
0.0002353733053514,Colombo Proper,2021-04-11
0.0002593412850278,Colombo Proper,2021-04-12
0.00021467823407044997,Colombo Proper,2021-04-13
0.0001700151831131,Colombo Proper,2021-04-14
0.000173734373544,Colombo Proper,2021-04-15
0.0001010269419527,Colombo Proper,2021-04-16
0.00010952411035884999,Colombo Proper,2021-04-17
0.000118021278765,Colombo Proper,2021-04-18
0.0001081649258043,Colombo Proper,2021-04-19
0.0001847278596022,Colombo Proper,2021-04-20
0.0001972131019884,Colombo Proper,2021-04-21
0.0001855974828301,Colombo Proper,2021-04-22
0.00020610911591913334,Colombo Proper,2021-04-23
0.00022662074900816668,Colombo Proper,2021-04-24
0.0002471323820972,Colombo Proper,2021-04-25
0.0001463663441777,Colombo Proper,2021-04-26
0.0002134845212401,Colombo Proper,2021-04-27
0.0001731765506034,Colombo Proper,2021-04-28
0.0003036636855953,Colombo Proper,2021-04-29
0.0001951219315353,Colombo Proper,2021-04-30
0.0002452214396045,Colombo Proper,2021-05-01
0.0002645389429535,Colombo Proper,2021-05-02
8.557056172578272e-05,Colombo Proper,2021-05-03
0.0002209067323248,Colombo Proper,2021-05-04
0.0002489217460877,Colombo Proper,2021-05-05
0.000200302745968,Colombo Proper,2021-05-06
0.0001707579410077,Colombo Proper,2021-05-08
0.0001754510948178,Colombo Proper,2021-05-09
0.00015620013355290002,Colombo Proper,2021-05-10
0.000136949172288,Colombo Proper,2021-05-11
0.0001187003015104,Colombo Proper,2021-05-12
0.00011643270047844001,Colombo Proper,2021-05-13
0.00011416509944648001,Colombo Proper,2021-05-14
0.00011189749841452,Colombo Proper,2021-05-15
0.00010962989738256,Colombo Proper,2021-05-16
0.0001073622963506,Colombo Proper,2021-05-17
0.0001151393206812,Colombo Proper,2021-05-18
7.717007293891852e-05,Colombo Proper,2021-05-20
0.00011670781908035928,Colombo Proper,2021-05-21
0.0001562455652218,Colombo Proper,2021-05-22
0.00012132299099589547,Colombo Proper,2021-05-23
8.640041676999091e-05,Colombo Proper,2021-05-24
9.75078343951606e-05,Colombo Proper,2021-05-25
0.00010861525202033031,Colombo Proper,2021-05-26
0.0001197226696455,Colombo Proper,2021-05-27
0.0002846241686733,Colombo Proper,2021-05-28
5.140843569635607e-05,Colombo Proper,2021-05-29
0.0001638313116302,Colombo Proper,2021-05-30
0.0001179661027567,Colombo Proper,2021-05-31
0.0001566254873436,Colombo Proper,2021-06-01
0.0001080532010729,Colombo Proper,2021-06-02
0.000127173893140625,Colombo Proper,2021-06-03
0.00014629458520835,Colombo Proper,2021-06-04
0.000165415277276075,Colombo Proper,2021-06-05
0.0001845359693438,Colombo Proper,2021-06-06
0.0001184897886351,Colombo Proper,2021-06-07
0.00010341453696657751,Colombo Proper,2021-06-08
8.833928529805503e-05,Colombo Proper,2021-06-09
0.000135486230632,Colombo Proper,2021-06-10
9.445684202974398e-05,Colombo Proper,2021-06-11
5.342745342748797e-05,Colombo Proper,2021-06-12
0.00013627853038029398,Colombo Proper,2021-06-13
0.0002191296073331,Colombo Proper,2021-06-14
0.0001334847807237,Colombo Proper,2021-06-15
0.0001395902548474,Colombo Proper,2021-06-18
6.569158932740452e-05,Colombo Proper,2021-06-20
0.000162442274985,Colombo Proper,2021-06-21
0.0001419593945931,Colombo Proper,2021-06-22
0.0001214765142012,Colombo Proper,2021-06-23
7.041590683398183e-05,Colombo Proper,2021-06-24
8.078253427334957e-05,Colombo Proper,2021-06-25
0.00011680701476527479,Colombo Proper,2021-06-26
0.0001528314952572,Colombo Proper,2021-06-27
8.158938262454332e-05,Colombo Proper,2021-06-28
8.781911748376212e-05,Colombo Proper,2021-06-29
9.404885234298092e-05,Colombo Proper,2021-06-30
0.00017769416105284047,Colombo Proper,2021-07-01
0.0002613394697627,Colombo Proper,2021-07-02
0.0003080995145119322,Colombo Proper,2021-07-06
0.00027091070227407626,Colombo Proper,2021-07-07
0.00023372189003622034,Colombo Proper,2021-07-08
0.0001965330777983644,Colombo Proper,2021-07-09
0.00015934426556050844,Colombo Proper,2021-07-10
0.0001221554533226525,Colombo Proper,2021-07-11
8.496664108479659e-05,Colombo Proper,2021-07-12
4.777782884694065e-05,Colombo Proper,2021-07-13
8.600677358773252e-05,Colombo Proper,2021-07-14
0.0001242357183285244,Colombo Proper,2021-07-15
0.00016246466306931627,Colombo Proper,2021-07-16
0.00020069360781010812,Colombo Proper,2021-07-17
0.0002389225525509,Colombo Proper,2021-07-18
4.428448499914935e-05,Colombo Proper,2021-07-19
8.70193889447396e-05,Colombo Proper,2021-07-20
0.0001457126797112,Colombo Proper,2021-07-21
8.984740052644507e-05,Colombo Proper,2021-07-22
5.012136264235255e-05,Colombo Proper,2021-07-24
6.626060394301499e-05,Colombo Proper,2021-07-25
8.239984524367741e-05,Colombo Proper,2021-07-26
9.853908654433984e-05,Colombo Proper,2021-07-27
9.667988833399398e-05,Colombo Proper,2021-07-29
0.0001155906042784,Colombo Proper,2021-07-30
5.107784333170062e-05,Colombo Proper,2021-07-31
0.0001128233697,Colombo Proper,2021-08-01
0.0002368718710702,Colombo Proper,2021-08-02
0.00019500619818575,Colombo Proper,2021-08-03
0.0001531405253013,Colombo Proper,2021-08-04
9.68945521879716e-05,Colombo Proper,2021-08-05
0.000188900565432,Colombo Proper,2021-08-07
0.00012753938661213903,Colombo Proper,2021-08-08
6.617820779227803e-05,Colombo Proper,2021-08-09
0.0001369775371414,Colombo Proper,2021-08-10
0.0001693324122693,Colombo Proper,2021-08-11
0.0002016872873972,Colombo Proper,2021-08-12
0.0002340421625251,Colombo Proper,2021-08-13
0.000266397037653,Colombo Proper,2021-08-14
7.153710647851488e-05,Colombo Proper,2021-08-16
0.000103087011299,Colombo Proper,2021-08-17
0.0001140018848353,Colombo Proper,2021-08-18
0.000134093894517,Colombo Proper,2021-08-19
0.0001103521585815,Colombo Proper,2021-08-20
9.220215805858192e-05,Colombo Proper,2021-08-21
7.405215753566386e-05,Colombo Proper,2021-08-22
5.59021570127458e-05,Colombo Proper,2021-08-23
5.892086278584233e-05,Colombo Proper,2021-08-25
0.00010340797310272116,Colombo Proper,2021-08-26
0.0001478950834196,Colombo Proper,2021-08-27
0.0001712254928527,Colombo Proper,2021-08-28
0.00019455590228579999,Colombo Proper,2021-08-29
0.0002178863117189,Colombo Proper,2021-08-30
5.991877038189847e-05,Colombo Proper,2021-08-31
5.901041403594232e-05,Colombo Proper,2021-09-01
0.0001396001138181,Colombo Proper,2021-09-02
0.0002744120081462,Colombo Proper,2021-09-03
0.00022938960114255,Colombo Proper,2021-09-04
0.0001843671941389,Colombo Proper,2021-09-05
0.0002357552138328,Colombo Proper,2021-09-06
0.0001506352700809,Colombo Proper,2021-09-07
5.667476364560356e-05,Colombo Proper,2021-09-10
5.029398661671392e-05,Colombo Proper,2021-09-11
7.258111501521719e-05,Colombo Proper,2021-09-12
8.283100553994798e-05,Colombo Proper,2021-09-13
8.627441754858534e-05,Colombo Proper,2021-09-15
0.0001701572499924,Colombo Proper,2021-09-16
0.0002497155814623,Colombo Proper,2021-09-17
0.00014579064248987068,Colombo Proper,2021-09-18
4.18657035174414e-05,Colombo Proper,2021-09-19
6.4424578070135e-05,Colombo Proper,2021-09-23
0.0001405140015702,Colombo Proper,2021-09-24
5.278711360427154e-05,Colombo Proper,2021-09-25
7.478196742650365e-05,Colombo Proper,2021-09-26
9.677682124873576e-05,Colombo Proper,2021-09-27
0.0001187716750709679,Colombo Proper,2021-09-28
0.0001407665288932,Colombo Proper,2021-09-29
0.0001208440318216785,Colombo Proper,2021-09-30
0.00010092153475015699,Colombo Proper,2021-10-01
8.099903767863547e-05,Colombo Proper,2021-10-02
4.413588492435173e-05,Colombo Proper,2021-10-03
5.7051720325950654e-05,Colombo Proper,2021-10-04
6.996755572754958e-05,Colombo Proper,2021-10-05
8.288339112914852e-05,Colombo Proper,2021-10-06
9.579922653074744e-05,Colombo Proper,2021-10-07
5.607402213075693e-05,Colombo Proper,2021-10-08
4.344454840311535e-05,Colombo Proper,2021-10-09
7.54321079031583e-05,Colombo Proper,2021-10-13
0.0001084263434074,Colombo Proper,2021-10-15
0.000118725494457,Colombo Proper,2021-10-16
0.0001290246455066,Colombo Proper,2021-10-17
0.0001631285291861,Colombo Proper,2021-10-18
5.580992144408888e-05,Colombo Proper,2021-10-19
9.184711422114444e-05,Colombo Proper,2021-10-20
0.0001278843069982,Colombo Proper,2021-10-21
0.0002107220220187,Colombo Proper,2021-10-22
0.0001323249130285375,Colombo Proper,2021-10-23
5.3927804038374983e-05,Colombo Proper,2021-10-24
0.00016805466481,Colombo Proper,2021-10-25
0.0001966765413794,Colombo Proper,2021-10-26
0.0001777093559165,Colombo Proper,2021-10-27
0.00014799757457915002,Colombo Proper,2021-10-28
0.0001182857932418,Colombo Proper,2021-10-29
0.0001196376869877,Colombo Proper,2021-10-30
4.1841272761754374e-05,Colombo Proper,2021-10-31
0.0001212487481389,Colombo Proper,2021-11-03
0.0001579586344738,Colombo Proper,2021-11-04
0.0001946685208087,Colombo Proper,2021-11-05
0.0001780890463421,Colombo Proper,2021-11-06
0.0001615095718755,Colombo Proper,2021-11-07
0.0001449300974089,Colombo Proper,2021-11-08
0.00012835062294230001,Colombo Proper,2021-11-09
0.0001117711484757,Colombo Proper,2021-11-10
0.0001060570346127876,Colombo Proper,2021-11-11
0.00010034292074987521,Colombo Proper,2021-11-12
9.462880688696282e-05,Colombo Proper,2021-11-13
8.891469302405044e-05,Colombo Proper,2021-11-14
8.320057916113804e-05,Colombo Proper,2021-11-15
7.748646529822566e-05,Colombo Proper,2021-11-16
7.177235143531327e-05,Colombo Proper,2021-11-17
6.605823757240088e-05,Colombo Proper,2021-11-18
4.740992484225589e-05,Colombo Proper,2021-11-21
9.97903995152294e-05,Colombo Proper,2021-11-22
0.00010614413265022204,Colombo Proper,2021-11-23
0.0001124978657852147,Colombo Proper,2021-11-24
0.00011885159892020735,Colombo Proper,2021-11-25
0.0001252053320552,Colombo Proper,2021-11-26
0.00019843014395077609,Colombo Proper,2021-11-28
0.0001721799868397,Colombo Proper,2021-12-01
0.0001527044078373,Colombo Proper,2021-12-02
0.0002892300586867,Colombo Proper,2021-12-03
0.0001657918785097,Colombo Proper,2021-12-04
0.0001980647621395,Colombo Proper,2021-12-05
0.0001668042237377,Colombo Proper,2021-12-06
0.0002453597373491,Colombo Proper,2021-12-07
0.0001995450183162,Colombo Proper,2021-12-08
0.0003044002613605,Colombo Proper,2021-12-09
0.0002289257347507,Colombo Proper,2021-12-10
0.0002056766954945,Colombo Proper,2021-12-11
0.0002984725432944,Colombo Proper,2021-12-12
0.00024842717083242347,Colombo Proper,2021-12-13
0.00019838179837044698,Colombo Proper,2021-12-14
0.00014833642590847044,Colombo Proper,2021-12-15
9.829105344649392e-05,Colombo Proper,2021-12-16
9.760525530799496e-05,Colombo Proper,2021-12-17
9.303462975357216e-05,Colombo Proper,2021-12-18
0.000264661628072,Colombo Proper,2021-12-19
0.00021848744869660001,Colombo Proper,2021-12-20
0.0001723132693212,Colombo Proper,2021-12-21
0.0002061143924184,Colombo Proper,2021-12-22
0.0003023733775554,Colombo Proper,2021-12-23
0.0002349150910121,Colombo Proper,2021-12-24
0.0002188203025084,Colombo Proper,2021-12-25
0.0002449520763396,Colombo Proper,2021-12-27
0.0002450576515296,Colombo Proper,2021-12-28
0.0001861325651091,Colombo Proper,2021-12-29
0.0001274425730867,Colombo Proper,2021-12-30
0.0001457829379557,Colombo Proper,2021-12-31
0.0002732007578602,Colombo Proper,2022-01-01
0.0002140030529972,Colombo Proper,2022-01-02
0.000237147300757025,Colombo Proper,2022-01-03
0.00026029154851685,Colombo Proper,2022-01-04
0.000283435796276675,Colombo Proper,2022-01-05
0.0003065800440365,Colombo Proper,2022-01-06
