Date,Location,Precipitation,Temperature,Wind Speed,Elevation,HCHO_reading
2020-04-10,Colombo Proper,1.9,29.2,8.0,5.0,0.0001058124670207
2020-04-11,Colombo Proper,34.8,29.1,11.9,5.0,0.0001740889785322
2020-04-12,Colombo Proper,8.1,28.3,11.9,5.0,0.0001601075035254
2020-04-13,Colombo Proper,13.2,28.8,11.2,5.0,0.000180797177747
2020-04-14,Colombo Proper,10.8,28.9,8.6,5.0,0.0002226960722198
2020-04-16,Colombo Proper,1.0,28.6,13.4,5.0,0.0001989634346848
2020-04-17,Colombo Proper,5.7,29.3,10.8,5.0,0.000183928161466
2020-04-18,Colombo Proper,4.2,28.6,8.1,5.0,0.0002145379453068
2020-04-19,Colombo Proper,5.6,28.7,9.5,5.0,0.0001914146864312
2020-04-20,Colombo Proper,20.1,29.5,10.8,5.0,0.0002031757939126
2020-04-21,Colombo Proper,13.5,29.6,11.2,5.0,0.0001888165863208
2020-04-22,Colombo Proper,6.4,27.6,11.2,5.0,0.000174457378729
2020-04-23,Colombo Proper,2.0,28.4,11.6,5.0,0.0001600981711373
2020-04-24,Colombo Proper,5.1,29.3,13.0,5.0,0.0001503946084734
2020-04-25,Colombo Proper,17.0,29.3,10.9,5.0,0.0001406910458095
2020-04-26,Colombo Proper,6.6,29.7,16.6,5.0,0.0001359427979954
2020-04-27,Colombo Proper,17.8,29.7,10.9,5.0,0.0001354434317104
2020-04-28,Colombo Proper,5.4,29.5,12.3,5.0,7.410965218508509e-05
2020-04-29,Colombo Proper,5.8,29.7,13.6,5.0,0.0001046117112512
2020-04-30,Colombo Proper,1.7,29.7,14.3,5.0,0.0001838830943896
2020-05-01,Colombo Proper,2.8,29.7,15.8,5.0,0.0001656320082705
2020-05-02,Colombo Proper,0.5,29.7,13.4,5.0,0.0002379170848126
2020-05-03,Colombo Proper,2.9,29.7,12.3,5.0,0.0001532576961496
2020-05-04,Colombo Proper,8.0,29.7,12.4,5.0,0.0002307680164753
2020-05-05,Colombo Proper,7.5,28.9,15.3,5.0,0.000205318451846
2020-05-06,Colombo Proper,24.4,27.8,17.3,5.0,0.0001798688872167
2020-05-07,Colombo Proper,0.3,28.9,17.0,5.0,0.0001544193225874
2020-05-08,Colombo Proper,8.6,29.2,12.3,5.0,0.0001289697579581
2020-05-09,Colombo Proper,5.1,29.6,11.5,5.0,0.0001123520465512
2020-05-10,Colombo Proper,23.3,28.9,9.2,5.0,0.0001519941313325
2020-05-11,Colombo Proper,41.1,27.6,11.4,5.0,0.0001916362161139
2020-05-12,Colombo Proper,0.5,28.5,8.7,5.0,0.0002312783008953
2020-05-13,Colombo Proper,3.3,28.7,10.7,5.0,0.0001631825917376
2020-05-14,Colombo Proper,3.3,29.7,9.4,5.0,0.0001503001493125
2020-05-15,Colombo Proper,3.0,28.1,16.5,5.0,0.0001986901063467
2020-05-19,Colombo Proper,22.3,29.7,17.9,5.0,0.0002313980878608
2020-05-20,Colombo Proper,0.8,29.7,21.4,5.0,0.0001189361982722
2020-05-21,Colombo Proper,30.0,29.1,18.8,5.0,7.285785737490267e-05
2020-05-23,Colombo Proper,2.6,29.7,20.4,5.0,9.334989556635263e-05
2020-05-24,Colombo Proper,4.7,29.7,19.1,5.0,0.0001599202746551
2020-05-25,Colombo Proper,2.1,29.7,15.6,5.0,0.0001229970456021
2020-05-26,Colombo Proper,1.8,29.7,13.8,5.0,8.88699439362386e-05
2020-05-27,Colombo Proper,15.0,28.4,16.9,5.0,9.85630609279193e-05
2020-05-28,Colombo Proper,11.5,28.4,16.4,5.0,0.0001082561779196
2020-05-29,Colombo Proper,13.9,29.2,19.1,5.0,6.240960160428663e-05
2020-05-31,Colombo Proper,2.0,29.4,17.8,5.0,7.980119621548877e-05
2020-06-01,Colombo Proper,0.8,29.2,15.8,5.0,0.000121141944122
2020-06-02,Colombo Proper,3.8,29.4,14.7,5.0,0.0001334314306849
2020-06-04,Colombo Proper,0.3,29.3,14.8,5.0,6.386906709541972e-05
2020-06-05,Colombo Proper,8.5,29.7,18.9,5.0,6.390508387308208e-05
2020-06-06,Colombo Proper,27.4,26.4,17.3,5.0,7.232856357156823e-05
2020-06-07,Colombo Proper,9.7,26.7,18.0,5.0,8.075204327005436e-05
2020-06-08,Colombo Proper,32.3,28.4,16.3,5.0,8.91755229685405e-05
2020-06-09,Colombo Proper,3.3,29.7,17.0,5.0,9.759900266702665e-05
2020-06-10,Colombo Proper,0.3,29.6,19.1,5.0,0.0001844867718274
2020-06-12,Colombo Proper,12.4,29.2,15.7,5.0,6.831016086857515e-05
2020-06-13,Colombo Proper,6.2,29.7,17.5,5.0,0.0001262331509948
2020-06-14,Colombo Proper,3.2,29.5,19.6,5.0,0.0001954386378505
2020-06-15,Colombo Proper,4.7,29.7,19.4,5.0,0.0001780334508059
2020-06-16,Colombo Proper,7.6,29.3,14.7,5.0,0.0001606282637614
2020-06-17,Colombo Proper,0.5,29.6,15.0,5.0,0.0001432230767169
2020-06-18,Colombo Proper,1.5,29.7,12.2,5.0,7.33823541965766e-05
2020-06-20,Colombo Proper,3.3,29.7,19.1,5.0,7.053601420995188e-05
2020-06-21,Colombo Proper,3.8,28.9,19.4,5.0,7.116556049105728e-05
2020-06-22,Colombo Proper,4.4,29.3,18.5,5.0,7.179510677216268e-05
2020-06-25,Colombo Proper,11.2,29.1,18.1,5.0,7.26711994687039e-05
2020-06-26,Colombo Proper,2.3,28.0,12.2,5.0,8.871292218120195e-05
2020-06-27,Colombo Proper,1.8,28.7,16.3,5.0,0.0001047546448937
2020-06-28,Colombo Proper,0.8,28.9,20.2,5.0,9.694238940661948e-05
2020-06-29,Colombo Proper,17.6,29.1,18.9,5.0,9.880908709965974e-05
2020-06-30,Colombo Proper,8.9,29.3,14.1,5.0,0.0001006757847927
2020-07-01,Colombo Proper,0.3,29.5,11.9,5.0,8.496655202105822e-05
2020-07-03,Colombo Proper,8.9,28.6,19.6,5.0,0.000229363866223
2020-07-04,Colombo Proper,1.5,28.4,15.7,5.0,0.0001326400427316
2020-07-05,Colombo Proper,2.9,29.3,18.1,5.0,8.090942063966833e-05
2020-07-07,Colombo Proper,11.7,29.4,13.4,5.0,8.296585183666834e-05
2020-07-08,Colombo Proper,8.8,29.4,13.4,5.0,0.0001367529051256
2020-07-09,Colombo Proper,9.9,28.7,18.4,5.0,0.0001291560963276
2020-07-10,Colombo Proper,7.8,28.4,18.5,5.0,0.0001215592875297
2020-07-11,Colombo Proper,8.2,27.8,14.7,5.0,0.0001139624787317
2020-07-12,Colombo Proper,24.1,27.9,11.9,5.0,0.0001063656699338
2020-07-13,Colombo Proper,5.4,28.8,17.1,5.0,9.876886113591492e-05
2020-07-14,Colombo Proper,4.0,29.3,15.6,5.0,0.0001549258383588
2020-07-15,Colombo Proper,8.6,29.3,17.8,5.0,0.0001079511928576
2020-07-16,Colombo Proper,20.2,27.3,16.7,5.0,0.000123687848146
2020-07-17,Colombo Proper,9.1,28.6,18.3,5.0,0.0001394245034344
2020-07-18,Colombo Proper,3.2,28.2,13.7,5.0,0.0001175511391026
2020-07-21,Colombo Proper,12.4,27.8,15.6,5.0,0.0001123538342313
2020-07-22,Colombo Proper,1.4,27.8,15.8,5.0,0.0001545378533915
2020-07-23,Colombo Proper,4.8,26.4,18.1,5.0,0.0001967218725518
2020-07-24,Colombo Proper,18.3,27.0,18.2,5.0,0.000211315771493
2020-07-25,Colombo Proper,0.8,27.2,14.3,5.0,0.0002259096704343
2020-07-26,Colombo Proper,2.3,27.9,16.6,5.0,0.0002405035693755
2020-07-27,Colombo Proper,0.6,28.3,16.9,5.0,0.0002550974683168
2020-07-28,Colombo Proper,18.8,28.3,15.5,5.0,0.0001968101895815
2020-07-29,Colombo Proper,12.1,28.5,21.4,5.0,0.0001385229108463
2020-07-30,Colombo Proper,10.4,27.1,17.6,5.0,8.023563211105925e-05
2020-08-01,Colombo Proper,3.0,28.3,17.1,5.0,7.22438335812151e-05
2020-08-02,Colombo Proper,31.5,26.8,17.1,5.0,7.07309197203072e-05
2020-08-03,Colombo Proper,11.4,27.3,18.1,5.0,6.921800585939932e-05
2020-08-04,Colombo Proper,0.3,28.2,21.1,5.0,6.770509199849143e-05
2020-08-05,Colombo Proper,7.9,28.0,18.6,5.0,6.619217813758353e-05
2020-08-06,Colombo Proper,27.2,26.4,21.4,5.0,6.467926427667564e-05
2020-08-07,Colombo Proper,18.0,27.4,17.8,5.0,6.316635041576776e-05
2020-08-09,Colombo Proper,33.5,27.5,20.3,5.0,6.313189372528488e-05
2020-08-10,Colombo Proper,4.2,27.9,18.4,5.0,6.461035089570989e-05
2020-08-11,Colombo Proper,0.5,28.2,14.3,5.0,6.608880806613491e-05
2020-08-12,Colombo Proper,0.6,28.2,15.9,5.0,6.756726523655993e-05
2020-08-13,Colombo Proper,0.8,28.3,17.5,5.0,6.824330114802585e-05
2020-08-14,Colombo Proper,1.1,28.1,16.3,5.0,6.551141187371996e-05
2020-08-15,Colombo Proper,0.5,28.3,16.5,5.0,9.53623197143923e-05
2020-08-16,Colombo Proper,0.3,28.4,11.3,5.0,7.377447782326108e-05
2020-08-18,Colombo Proper,1.3,28.9,15.2,5.0,9.408554995921697e-05
2020-08-19,Colombo Proper,2.6,28.9,15.9,5.0,0.000108648368642
2020-08-21,Colombo Proper,1.5,29.2,15.4,5.0,0.000185514265541
2020-08-22,Colombo Proper,0.5,28.6,14.2,5.0,0.0001383807546722
2020-08-26,Colombo Proper,0.9,29.2,15.1,5.0,0.00012725378676
2020-08-27,Colombo Proper,0.9,29.3,15.5,5.0,0.0001226426706302
2020-08-28,Colombo Proper,1.3,28.3,15.0,5.0,8.611686644879429e-05
2020-08-29,Colombo Proper,2.5,29.1,17.8,5.0,0.0001581098164079
2020-08-30,Colombo Proper,3.0,29.2,16.0,5.0,0.0001601970867785
2020-08-31,Colombo Proper,12.9,29.3,15.9,5.0,9.00559617642378e-05
2020-09-01,Colombo Proper,0.3,28.0,13.3,5.0,9.636161166055851e-05
2020-09-03,Colombo Proper,13.7,28.1,13.4,5.0,0.0001089729114532
2020-09-04,Colombo Proper,5.9,27.8,12.0,5.0,8.350929906288698e-05
2020-09-05,Colombo Proper,1.8,26.4,13.9,5.0,6.279599504086146e-05
2020-09-12,Colombo Proper,4.6,27.2,16.2,5.0,6.437920269536806e-05
2020-09-13,Colombo Proper,11.9,27.6,15.0,5.0,0.0001609683889167
2020-09-14,Colombo Proper,5.6,27.6,18.5,5.0,0.000137652727937
2020-09-15,Colombo Proper,1.8,28.3,15.1,5.0,0.0001143370669573
2020-09-17,Colombo Proper,1.8,28.2,18.5,5.0,8.805458787749168e-05
2020-09-18,Colombo Proper,8.9,27.4,21.4,5.0,0.0001392050331714
2020-09-19,Colombo Proper,22.9,28.7,21.4,5.0,0.0001903554784655
2020-09-20,Colombo Proper,14.4,27.9,20.9,5.0,0.0001516275389058
2020-09-21,Colombo Proper,8.1,26.6,17.9,5.0,0.0001128995993462
2020-09-22,Colombo Proper,19.3,26.7,13.3,5.0,7.417165978666797e-05
2020-09-24,Colombo Proper,1.3,28.1,15.3,5.0,0.0001260179927192
2020-09-25,Colombo Proper,28.7,26.1,9.5,5.0,9.083355908411596e-05
2020-09-27,Colombo Proper,2.1,28.0,14.4,5.0,6.616742823127159e-05
2020-09-28,Colombo Proper,1.3,28.5,15.3,5.0,0.000226078828243
2020-09-29,Colombo Proper,23.1,26.8,16.3,5.0,0.0001542637037089
2020-09-30,Colombo Proper,1.3,27.3,17.0,5.0,8.244857917487963e-05
2020-10-02,Colombo Proper,5.4,28.6,20.7,5.0,8.39799467602166e-05
2020-10-03,Colombo Proper,7.1,28.4,17.6,5.0,0.0001044083669184
2020-10-05,Colombo Proper,0.7,28.2,19.1,5.0,7.119013827322124e-05
2020-10-06,Colombo Proper,2.9,28.5,18.4,5.0,0.0001443318573785
2020-10-07,Colombo Proper,1.1,28.2,15.9,5.0,0.0001405675072013
2020-10-08,Colombo Proper,1.1,28.4,15.6,5.0,0.0001368031570242
2020-10-09,Colombo Proper,10.9,26.8,14.5,5.0,0.0001330388068471
2020-10-10,Colombo Proper,1.5,27.9,21.4,5.0,0.00012927445667
2020-10-11,Colombo Proper,22.1,27.6,18.4,5.0,8.378911994586367e-05
2020-10-12,Colombo Proper,19.8,28.5,20.7,5.0,0.0001581395232151
2020-10-13,Colombo Proper,8.2,29.0,21.4,5.0,0.0001933941976113
2020-10-14,Colombo Proper,4.3,27.4,21.4,5.0,0.0001617896395498
2020-10-15,Colombo Proper,38.6,26.7,18.9,5.0,0.0001301850814883
2020-10-16,Colombo Proper,7.6,28.0,18.5,5.0,9.858052342680412e-05
2020-10-18,Colombo Proper,1.8,28.4,17.7,5.0,7.158585229107723e-05
2020-10-19,Colombo Proper,3.4,28.6,17.7,5.0,0.0002520162448395
2020-10-21,Colombo Proper,0.3,28.6,16.3,5.0,0.0001338458078774
2020-10-23,Colombo Proper,3.6,28.7,15.1,5.0,7.105086143836031e-05
2020-10-24,Colombo Proper,0.5,28.4,15.9,5.0,7.332211693731152e-05
2020-10-25,Colombo Proper,2.5,28.7,15.2,5.0,8.174195566978968e-05
2020-10-26,Colombo Proper,1.0,28.4,13.2,5.0,7.09171727688149e-05
2020-10-27,Colombo Proper,9.9,28.4,11.5,5.0,0.0001405435827147
2020-10-28,Colombo Proper,1.3,28.5,13.8,5.0,0.0002763089594117
2020-10-29,Colombo Proper,0.3,28.6,14.4,5.0,0.0001685633329135
2020-10-30,Colombo Proper,1.5,28.6,13.2,5.0,8.698251837157746e-05
2020-11-01,Colombo Proper,0.3,28.7,10.5,5.0,0.0001371110957633
2020-11-02,Colombo Proper,3.8,28.9,11.2,5.0,0.0001035264844426
2020-11-03,Colombo Proper,1.1,28.7,12.6,5.0,0.0002582581414107
2020-11-04,Colombo Proper,5.7,27.6,11.2,5.0,0.0001479459736054
2020-11-05,Colombo Proper,4.3,27.3,11.2,5.0,0.0001713041765321
2020-11-06,Colombo Proper,16.0,27.5,7.9,5.0,0.0001608849066159
2020-11-07,Colombo Proper,18.3,26.8,9.7,5.0,0.0001322907462156
2020-11-08,Colombo Proper,35.8,26.8,10.4,5.0,0.0001014556496769
2020-11-09,Colombo Proper,7.1,27.7,15.3,5.0,0.0001549767491343
2020-11-10,Colombo Proper,3.0,27.8,8.2,5.0,0.0002153815936199
2020-11-11,Colombo Proper,0.3,27.6,9.0,5.0,0.0001680503574552
2020-11-12,Colombo Proper,11.4,27.5,8.5,5.0,0.0002092867308346
2020-11-13,Colombo Proper,6.1,27.5,8.1,5.0,0.0001328514258473
2020-11-14,Colombo Proper,4.8,27.4,7.9,5.0,0.000127032481064
2020-11-15,Colombo Proper,1.8,28.7,10.7,5.0,0.0002142500727982
2020-11-17,Colombo Proper,1.3,27.9,13.2,5.0,0.0002102343142154
2020-11-18,Colombo Proper,1.8,27.6,12.0,5.0,0.0001226272107369
2020-11-19,Colombo Proper,4.6,27.6,8.9,5.0,0.0001689257057162
2020-11-20,Colombo Proper,2.0,26.6,9.3,5.0,0.000114912225481
2020-11-21,Colombo Proper,12.2,27.8,11.7,5.0,0.0001138495641792
2020-11-22,Colombo Proper,0.7,27.2,15.1,5.0,0.0001613310198608
2020-11-23,Colombo Proper,0.6,27.3,16.9,5.0,0.0002088124755424
2020-11-24,Colombo Proper,2.0,27.3,21.4,5.0,0.0001812623347469
2020-11-25,Colombo Proper,7.6,27.4,13.7,5.0,0.0001537121939515
2020-11-26,Colombo Proper,3.0,28.0,15.8,5.0,0.0001261620531561
2020-11-30,Colombo Proper,0.3,28.9,11.7,5.0,0.0001306101105465
2020-12-01,Colombo Proper,2.1,28.0,21.4,5.0,0.0001502726981557
2020-12-02,Colombo Proper,3.6,26.9,21.4,5.0,0.0001699352857649
2020-12-03,Colombo Proper,2.3,27.8,20.5,5.0,0.0001895978733741
2020-12-06,Colombo Proper,1.0,27.4,9.5,5.0,0.0001434644771966
2020-12-07,Colombo Proper,0.3,28.6,8.1,5.0,0.0001896025597799
2020-12-08,Colombo Proper,5.3,27.7,7.9,5.0,0.000274648565017
2020-12-09,Colombo Proper,1.5,28.2,7.9,5.0,0.0002232851100516
2020-12-11,Colombo Proper,3.8,28.2,11.9,5.0,0.0002129514349934
2020-12-12,Colombo Proper,3.8,27.3,11.2,5.0,0.0002680092342523
2020-12-13,Colombo Proper,3.8,27.6,11.2,5.0,0.0001300334105227
2020-12-14,Colombo Proper,3.8,27.2,16.2,5.0,0.0001347145288639
2020-12-15,Colombo Proper,3.4,27.6,7.9,5.0,0.0002642558670693
2020-12-16,Colombo Proper,0.5,27.8,7.9,5.0,0.0002206075632153
2020-12-17,Colombo Proper,3.0,27.7,7.9,5.0,0.0002172591249446
2020-12-18,Colombo Proper,8.1,27.2,8.2,5.0,0.000213910686674
2020-12-19,Colombo Proper,1.0,27.6,10.2,5.0,0.0002126920673315
2020-12-20,Colombo Proper,3.6,26.8,15.7,5.0,0.000211473447989
2020-12-21,Colombo Proper,28.2,26.9,14.6,5.0,0.0002102548286465
2020-12-22,Colombo Proper,0.3,26.1,15.7,5.0,0.000209036209304
2020-12-23,Colombo Proper,9.7,26.1,11.8,5.0,0.0002078175899615
2020-12-25,Colombo Proper,4.6,27.7,10.7,5.0,0.0002053803512766
2020-12-26,Colombo Proper,3.3,27.0,14.9,5.0,0.0001272233308124
2020-12-27,Colombo Proper,2.6,26.3,17.0,5.0,0.0001622308343621
2020-12-28,Colombo Proper,28.5,27.2,11.0,5.0,0.0001014035540544
2020-12-29,Colombo Proper,1.5,27.2,9.3,5.0,0.0001641161179862
2020-12-31,Colombo Proper,7.9,26.1,8.4,5.0,0.0002418590838894
2021-01-01,Colombo Proper,18.8,26.1,9.4,5.0,0.0002406401098424
2021-01-02,Colombo Proper,1.0,27.6,9.9,5.0,0.0002394211357954
2021-01-03,Colombo Proper,7.8,27.2,7.9,5.0,0.0002382021617484
2021-01-04,Colombo Proper,1.5,26.6,8.2,5.0,0.0002369831877015
2021-01-05,Colombo Proper,17.5,26.3,10.5,5.0,0.0001941953956553
2021-01-06,Colombo Proper,24.9,26.9,11.6,5.0,0.0001514076036091
2021-01-07,Colombo Proper,1.4,27.6,7.9,5.0,0.0001898265243012
2021-01-08,Colombo Proper,1.0,27.1,7.9,5.0,0.0002692413319713
2021-01-09,Colombo Proper,9.4,26.1,8.6,5.0,0.0002461440776638
2021-01-10,Colombo Proper,0.3,26.1,11.2,5.0,0.0002230468233563
2021-01-11,Colombo Proper,7.4,26.4,17.7,5.0,0.0001999495690488
2021-01-12,Colombo Proper,14.9,26.5,11.7,5.0,0.0001768523147413
2021-01-13,Colombo Proper,2.5,26.1,15.3,5.0,0.0001537550604338
2021-01-14,Colombo Proper,26.2,26.9,7.9,5.0,0.0001306578061264
2021-01-15,Colombo Proper,4.1,26.6,7.9,5.0,0.0001402298314241
2021-01-16,Colombo Proper,3.3,26.6,7.9,5.0,0.0001498018567218
2021-01-17,Colombo Proper,4.8,27.0,7.9,5.0,0.0001593738820196
2021-01-18,Colombo Proper,9.4,26.2,14.8,5.0,0.0001689459073173
2021-01-19,Colombo Proper,5.8,27.2,16.1,5.0,0.0001785179326151
2021-01-20,Colombo Proper,3.8,27.8,16.9,5.0,0.0001032693407217
2021-01-21,Colombo Proper,0.3,28.3,9.7,5.0,0.0002051838040896
2021-01-22,Colombo Proper,7.9,28.3,9.0,5.0,0.0002140583899306
2021-01-23,Colombo Proper,0.3,28.9,8.8,5.0,0.0001862861907533
2021-01-24,Colombo Proper,3.8,28.0,8.8,5.0,0.0001354404351779
2021-01-26,Colombo Proper,3.8,27.6,12.9,5.0,0.0001746427192303
2021-01-27,Colombo Proper,3.8,27.6,16.2,5.0,0.0002416642817995
2021-01-29,Colombo Proper,0.5,27.8,13.8,5.0,0.0001088681105839
2021-01-31,Colombo Proper,9.7,26.3,7.9,5.0,0.0002437034403655
2021-02-01,Colombo Proper,14.5,27.7,13.0,5.0,0.0001908658379466
2021-02-02,Colombo Proper,0.3,27.3,12.1,5.0,0.0001380282355278
2021-02-03,Colombo Proper,0.3,27.7,14.5,5.0,0.0001647792617628
2021-02-04,Colombo Proper,3.8,27.9,15.0,5.0,0.0001915302879978
2021-02-05,Colombo Proper,3.8,27.6,14.2,5.0,0.000124417414927
2021-02-06,Colombo Proper,0.3,26.9,14.7,5.0,0.0001891708523288
2021-02-07,Colombo Proper,1.3,28.2,15.1,5.0,9.622421834540384e-05
2021-02-09,Colombo Proper,3.8,27.4,20.2,5.0,0.0002360149943155
2021-02-10,Colombo Proper,3.8,26.8,15.3,5.0,0.00024592325094
2021-02-12,Colombo Proper,3.8,27.0,11.6,5.0,0.0002645433691866
2021-02-15,Colombo Proper,3.8,28.2,11.1,5.0,0.0002050635839755
2021-02-16,Colombo Proper,3.8,27.6,13.1,5.0,0.0002055507070057
2021-02-19,Colombo Proper,0.8,28.2,12.2,5.0,0.0002486891585334
2021-02-20,Colombo Proper,1.3,28.0,10.6,5.0,0.0001709358348845
2021-02-21,Colombo Proper,2.8,27.8,12.2,5.0,0.0002139903864919
2021-02-22,Colombo Proper,5.6,27.3,11.2,5.0,0.0002277018962164
2021-02-23,Colombo Proper,38.9,28.2,10.3,5.0,0.0001589549799036
2021-02-24,Colombo Proper,3.8,28.4,8.8,5.0,0.000115214313486
2021-02-25,Colombo Proper,0.3,27.9,11.3,5.0,0.0002325898708213
2021-02-26,Colombo Proper,0.6,27.8,14.0,5.0,0.0002289977922013
2021-02-27,Colombo Proper,0.3,27.3,13.0,5.0,0.0001920381543707
2021-02-28,Colombo Proper,3.8,28.1,14.6,5.0,0.000202528953311
2021-03-01,Colombo Proper,3.7,27.9,14.1,5.0,8.974775815940257e-05
2021-03-03,Colombo Proper,0.6,27.9,11.3,5.0,0.0002043196853631
2021-03-07,Colombo Proper,2.5,28.0,9.8,5.0,0.0002508951983878
2021-03-09,Colombo Proper,8.4,27.1,7.9,5.0,0.0002371528462455
2021-03-10,Colombo Proper,21.3,26.5,12.0,5.0,0.0001690345518758
2021-03-11,Colombo Proper,8.4,26.1,9.2,5.0,0.0002105863433248
2021-03-12,Colombo Proper,10.9,28.3,7.9,5.0,0.000202354727431
2021-03-13,Colombo Proper,19.3,28.1,8.3,5.0,0.0001409489129117
2021-03-14,Colombo Proper,7.1,27.8,7.9,5.0,0.0002179402098774
2021-03-15,Colombo Proper,4.3,28.9,8.7,5.0,0.0002426438265474
2021-03-16,Colombo Proper,5.0,28.4,11.4,5.0,0.0002616008564259
2021-03-17,Colombo Proper,0.4,28.6,7.9,5.0,0.0002512875576035
2021-03-18,Colombo Proper,1.3,28.3,8.0,5.0,0.0002178442068229
2021-03-26,Colombo Proper,16.5,27.9,7.9,5.0,0.0002737345195108
2021-03-27,Colombo Proper,13.7,27.4,9.1,5.0,0.0002275325077123
2021-03-28,Colombo Proper,31.5,26.1,10.0,5.0,0.0001813304959137
2021-03-29,Colombo Proper,16.3,27.9,12.2,5.0,0.0001351284841152
2021-03-30,Colombo Proper,0.3,29.4,10.1,5.0,0.0001392593237019
2021-03-31,Colombo Proper,1.4,29.4,14.3,5.0,0.0001475118842205
2021-04-01,Colombo Proper,1.6,29.7,15.4,5.0,0.0001772367650626
2021-04-02,Colombo Proper,2.0,29.7,18.3,5.0,0.000157007514811
2021-04-03,Colombo Proper,0.3,29.6,17.7,5.0,0.0001245037900534
2021-04-04,Colombo Proper,3.8,28.9,13.1,5.0,0.0001555211295454
2021-04-05,Colombo Proper,3.8,29.4,12.8,5.0,0.0001978674029281
2021-04-08,Colombo Proper,0.6,28.7,12.4,5.0,0.0002525029003566
2021-04-09,Colombo Proper,10.7,28.8,11.8,5.0,0.0001683114077093
2021-04-11,Colombo Proper,1.2,28.4,7.9,5.0,0.0002353733053514
2021-04-12,Colombo Proper,0.3,28.1,8.7,5.0,0.0002593412850278
2021-04-13,Colombo Proper,8.4,28.5,9.3,5.0,0.0002146782340704
2021-04-14,Colombo Proper,0.3,28.3,11.4,5.0,0.0001700151831131
2021-04-15,Colombo Proper,9.7,28.2,10.6,5.0,0.000173734373544
2021-04-16,Colombo Proper,10.4,29.7,12.5,5.0,0.0001010269419527
2021-04-17,Colombo Proper,10.2,28.2,10.2,5.0,0.0001095241103588
2021-04-18,Colombo Proper,1.0,27.2,13.8,5.0,0.000118021278765
2021-04-19,Colombo Proper,36.6,29.4,15.7,5.0,0.0001081649258043
2021-04-20,Colombo Proper,17.5,28.2,14.3,5.0,0.0001847278596022
2021-04-21,Colombo Proper,15.2,28.7,14.7,5.0,0.0001972131019884
2021-04-22,Colombo Proper,4.9,29.7,11.0,5.0,0.0001855974828301
2021-04-25,Colombo Proper,27.9,28.6,10.2,5.0,0.0002471323820972
2021-04-26,Colombo Proper,1.0,29.3,11.7,5.0,0.0001463663441777
2021-04-27,Colombo Proper,1.7,29.6,12.8,5.0,0.0002134845212401
2021-04-28,Colombo Proper,3.8,29.7,14.2,5.0,0.0001731765506034
2021-05-01,Colombo Proper,0.8,28.0,10.4,5.0,0.0002452214396045
2021-05-02,Colombo Proper,8.7,28.3,9.0,5.0,0.0002645389429535
2021-05-03,Colombo Proper,3.6,27.9,10.2,5.0,8.557056172578272e-05
2021-05-04,Colombo Proper,2.8,27.5,9.4,5.0,0.0002209067323248
2021-05-05,Colombo Proper,2.8,28.6,7.9,5.0,0.0002489217460877
2021-05-06,Colombo Proper,4.5,28.0,10.0,5.0,0.000200302745968
2021-05-08,Colombo Proper,0.5,28.4,7.9,5.0,0.0001707579410077
2021-05-09,Colombo Proper,1.3,28.5,9.5,5.0,0.0001754510948178
2021-05-10,Colombo Proper,22.1,29.1,13.0,5.0,0.0001562001335529
2021-05-11,Colombo Proper,5.7,29.5,12.8,5.0,0.000136949172288
2021-05-13,Colombo Proper,34.5,27.5,17.0,5.0,0.0001164327004784
2021-05-14,Colombo Proper,35.1,27.5,16.9,5.0,0.0001141650994464
2021-05-15,Colombo Proper,9.4,28.8,7.9,5.0,0.0001118974984145
2021-05-16,Colombo Proper,2.3,29.3,15.2,5.0,0.0001096298973825
2021-05-17,Colombo Proper,0.5,29.7,13.4,5.0,0.0001073622963506
2021-05-18,Colombo Proper,1.0,29.7,10.8,5.0,0.0001151393206812
2021-05-20,Colombo Proper,17.8,26.9,15.6,5.0,7.717007293891852e-05
2021-05-22,Colombo Proper,25.1,29.3,18.5,5.0,0.0001562455652218
2021-05-23,Colombo Proper,16.0,27.4,17.4,5.0,0.0001213229909958
2021-05-24,Colombo Proper,37.6,28.7,19.4,5.0,8.640041676999091e-05
2021-05-25,Colombo Proper,12.7,28.4,21.4,5.0,9.75078343951606e-05
2021-05-26,Colombo Proper,5.8,28.6,21.4,5.0,0.0001086152520203
2021-05-27,Colombo Proper,7.6,29.3,21.4,5.0,0.0001197226696455
2021-05-30,Colombo Proper,4.6,29.7,21.4,5.0,0.0001638313116302
2021-05-31,Colombo Proper,4.7,29.6,21.4,5.0,0.0001179661027567
2021-06-01,Colombo Proper,2.6,29.5,18.0,5.0,0.0001566254873436
2021-06-02,Colombo Proper,3.3,29.4,15.6,5.0,0.0001080532010729
2021-06-03,Colombo Proper,7.9,26.7,14.7,5.0,0.0001271738931406
2021-06-05,Colombo Proper,32.5,27.2,12.1,5.0,0.000165415277276
2021-06-06,Colombo Proper,3.8,28.4,17.8,5.0,0.0001845359693438
2021-06-07,Colombo Proper,10.4,28.6,15.3,5.0,0.0001184897886351
2021-06-08,Colombo Proper,10.9,27.1,17.3,5.0,0.0001034145369665
2021-06-09,Colombo Proper,8.6,27.5,16.9,5.0,8.833928529805503e-05
2021-06-10,Colombo Proper,18.8,29.3,19.9,5.0,0.000135486230632
2021-06-11,Colombo Proper,2.8,29.2,19.7,5.0,9.445684202974398e-05
