"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-11-29","8.4",",,S","15.7","H,,S","18.9",",,S","12.3",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-11-30","0.5",",,S","15.9","H,,S","20.4",",,S","12.4",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-01","0.5",",,S","15.0","H,,S","20.9",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-02","0.0",",,S","16.5","H,,S","20.1",",,S","9.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-03","12.4",",,S","17.2","H,,S","22.2",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-04","0.0",",,S","16.2","H,,S","21.8",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-05","0.0",",,S","16.2","H,,S","21.7",",,S","10.7",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-06","7.1",",,S","16.1","H,,S","22.1",",,S","11.3",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-07","0.0",",,S","15.3","H,,S","22.6",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-08","0.0",",,S","16.5","H,,S","21.6",",,S","8.4",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-09","7.1",",,S","15.4","H,,S","21.0",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-10","0.0",",,S","15.7","H,,S","19.3",",,S","8.8",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-11","2.3",",,S","16.0","H,,S","19.9",",,S","12.3",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-12","0.5",",,S","15.6","H,,S","18.9",",,S","12.9",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-13","19.3",",,S","15.1","H,,S","17.5",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-14","6.6",",,S","15.0","H,,S","18.7",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-15","2.0",",,S","14.9","H,,S","17.2",",,S","13.4",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-16","1.0",",,S","15.5","H,,S","20.1",",,S","12.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-17","0.0",",,S","15.9","H,,S","20.1",",,S","13.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-18","0.0",",,S","16.6","H,,S","20.8",",,S","12.1",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-19","17.5",",,S","14.7","H,,S","20.1",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-20","0.0",",,S","15.3","H,,S","21.0",",,S","7.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-21","0.0",",,S","15.1","H,,S","20.7",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-22","0.0",",,S","15.6","H,,S","21.0",",,S","8.3",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-23","0.3",",,S","14.8","H,,S","20.9",",,S","7.9",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-24","0.0",",,S","14.5","H,,S",,,"6.3",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-25","0.0",",,S","15.5","H,,S","20.8",",,S","5.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-26","0.0",",,S","14.4","H,,S","19.8",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-27","0.0",",,S","12.9","H,,S","20.5",",,S","4.2",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-28","0.0",",,S","13.1","H,,S","20.8",",,S","5.4",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-29","0.0",",,S","14.6","H,,S","19.6",",,S","4.9",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-30","0.0",",,S","16.1","H,,S","20.8",",,S","12.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2021-12-31","1.0",",,S","14.7","H,,S","17.1",",,S","12.8",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-01","1.5",",,S","16.1","H,,S","20.9",",,S","12.7",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-02","0.5",",,S","15.1","H,,S","17.1",",,S","13.7",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-03","3.3",",,S","15.2","H,,S","16.9",",,S","13.8",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-04","0.5",",,S","15.6","H,,S","18.7",",,S","12.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-06","14.5",",,S","15.0","H,,S","20.1",",,S","11.2",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-07","0.5",",,S","16.8","H,,S","19.8",",,S","10.1",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-08","0.0",",,S","15.2","H,,S",,,"9.4",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-09","1.0",",,S","14.6","H,,S","19.9",",,S","13.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-10","3.0",",,S","15.4","H,,S",,,"12.8",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-12","0.0",",,S","15.6","H,,S",,,"10.9",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-13","0.5",",,S","16.1","H,,S","21.1",",,S","11.7",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-14","0.0",",,S","15.6","H,,S","21.9",",,S","10.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-16","0.0",",,S","16.3","H,,S","20.2",",,S","9.4",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-17","0.0",",,S","14.7","H,,S",,,,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-19","0.0",",,S","15.0","H,,S",,,"9.8",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-21","0.0",",,S","14.8","H,,S","21.2",",,S","8.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-22","0.0",",,S","13.6","H,,S",,,,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-26","0.0",",,S","13.8","H,,S",,,"7.4",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-28","0.0",",,S","13.2","H,,S",,,"7.4",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-30","0.0",",,S","14.2","H,,S",,,"8.6",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-01-31","0.0",",,S","15.3","H,,S",,,,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-02-03","0.0",",,S","13.8","H,,S","21.5",",,S","8.3",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-02-04","0.0",",,S","16.3","H,,S","22.1",",,S","8.6",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-02-08","0.0",",,S","15.9","H,,S","21.4",",,S","8.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-02-09","0.0",",,S","15.5","H,,S","22.2",",,S","10.6",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-02-12","0.0",",,S","17.2","H,,S","21.2",",,S","12.3",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-02-13","16.5",",,S","15.3","H,,S",,,"13.6",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-02-14","0.5",",,S","15.2","H,,S","21.6",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-02-16","0.0",",,S","15.7","H,,S",,,"11.3",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-02-18","0.0",",,S","15.5","H,,S",,,"9.2",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-02-19","3.8",",,S","13.7","H,,S",,,,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-02-21","0.0",",,S","16.2","H,,S",,,"11.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-02-22","0.0",",,S","15.1","H,,S","21.6",",,S","9.2",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-02-24","1.8",",,S","15.0","H,,S",,,"11.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-02-25","0.0",",,S","16.8","H,,S","20.0",",,S","11.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-02-27","1.5",",,S","13.2","H,,S",,,,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-02-28","0.0",",,S","14.3","H,,S",,,"7.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-03-02","0.0",",,S","14.3","H,,S","17.5",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-03-03","4.3",",,S","15.6","H,,S","17.6",",,S","12.7",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-03-04","0.0",",,S","15.4","H,,S",,,"12.4",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-03-05","0.8",",,S","15.6","H,,S","21.0",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-03-09","0.0",",,S","16.2","H,,S","21.7",",,S","10.8",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-03-10","0.0",",,S","17.3","H,,S","22.6",",,S","10.2",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-03-12","0.3",",,S","16.2","H,,S","21.2",",,S","12.8",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-03-14","0.0",",,S","14.9","H,,S",,,,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-03-17","0.0",",,S","16.3","H,,S","22.0",",,S","13.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-03-21","0.0",",,S","17.4","H,,S","23.2",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-03-23","0.0",",,S","16.2","H,,S",,,"10.6",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-03-26","1.0",",,S","16.4","H,,S","23.6",",,S","10.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-03-27","0.0",",,S","14.2","H,,S",,,"10.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-03-30","0.0",",,S","16.7","H,,S","22.5",",,S","11.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-03-31","3.6",",,S","16.5","H,,S","23.0",",,S","9.2",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-01","0.0",",,S","16.6","H,,S","22.9",",,S","9.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-02","0.0",",,S","16.4","H,,S","20.6",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-03","12.2",",,S","16.3","H,,S","21.8",",,S","12.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-04","2.8",",,S","16.3","H,,S","21.7",",,S","10.8",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-05","27.7",",,S","15.9","H,,S","23.0",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-06","29.5",",,S","15.2","H,,S","21.3",",,S","11.2",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-07","8.6",",,S","17.1","H,,S","21.4",",,S","11.9",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-08","28.7",",,S","15.2","H,,S","20.3",",,S","11.7",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-09","19.6",",,S","15.7","H,,S","21.0",",,S","11.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-10","5.3",",,S","15.7","H,,S","18.8",",,S","13.9",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-11","2.3",",,S","17.7","H,,S","21.4",",,S","13.4",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-12","0.3",",,S","16.1","H,,S","22.1",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-13","17.0",",,S","16.6","H,,S","22.4",",,S","12.1",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-14","0.5",",,S","17.1","H,,S","23.1",",,S","13.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-15","1.0",",,S","17.3","H,,S","23.7",",,S","12.9",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-16","21.1",",,S","17.5","H,,S","23.3",",,S","11.9",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-17","8.9",",,S","15.9","H,,S","21.8",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-18","2.8",",,S","17.1","H,,S","22.1",",,S","11.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-19","0.0",",,S","17.1","H,,S","21.5",",,S","13.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-20","0.0",",,S","16.9","H,,S","22.6",",,S","12.4",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-21","0.0",",,S","17.1","H,,S","21.4",",,S","11.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-22","0.0",",,S","16.3","H,,S","22.0",",,S","13.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-23","15.0",",,S","15.7","H,,S","18.9",",,S","12.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-24","15.5",",,S","16.8","H,,S","22.5",",,S","12.9",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-25","0.0",",,S","16.6","H,,S","21.4",",,S","12.2",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-26","0.0",",,S","17.4","H,,S","23.0",",,S","12.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-27","0.0",",,S","18.3","H,,S","23.4",",,S","12.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-28","0.0",",,S","16.4","H,,S","23.2",",,S","12.6",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-29","13.0",",,S","16.3","H,,S","22.1",",,S","12.1",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-04-30","7.1",",,S","17.7","H,,S","22.4",",,S","12.7",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-01","2.3",",,S","16.7","H,,S","21.2",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-02","0.0",",,S","17.9","H,,S","22.5",",,S","14.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-03","0.0",",,S","17.6","H,,S","23.5",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-04","0.0",",,S","17.3","H,,S","23.5",",,S","12.3",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-05","0.0",",,S","17.4","H,,S","22.0",",,S","13.8",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-06","0.0",",,S","16.9","H,,S","22.2",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-07","0.0",",,S","17.8","H,,S","22.2",",,S","12.7",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-08","0.0",",,S","17.1","H,,S","20.6",",,S","13.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-09","0.0",",,S","16.8","H,,S","20.5",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-10","11.7",",,S","16.6","H,,S","19.6",",,S","14.7",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-12","2.8",",,S","16.2","H,,S","18.3",",,S","13.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-13","18.8",",,S","16.0","H,,S","17.9",",,S","14.6",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-14","16.0",",,S","16.0","H,,S","18.2",",,S","14.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-15","20.3",",,S","15.6","H,,S","17.1",",,S","14.1",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-16","10.9",",,S","15.9","H,,S","17.6",",,S","14.6",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-17","10.2",",,S","16.0","H,,S","17.6",",,S","14.8",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-18","13.2",",,S","16.0","H,,S","17.6",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-19","12.2",",,S","15.9","H,,S","17.5",",,S","15.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-20","3.3",",,S","16.6","H,,S","19.8",",,S","14.7",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-21","1.8",",,S","16.4","H,,S","19.6",",,S","15.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-22","1.0",",,S","16.1","H,,S","19.3",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-23","0.0",",,S","16.7","H,,S",,,"14.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-24","1.0",",,S","16.0","H,,S","18.7",",,S","14.6",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-25","4.8",",,S","17.3","H,,S","20.5",",,S","14.1",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-26","0.0",",,S","16.2","H,,S",,,,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-27","1.0",",,S","15.9","H,,S","19.7",",,S","14.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-28","0.3",",,S","16.1","H,,S","19.8",",,S","14.1",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-29","4.6",",,S","15.5","H,,S","18.1",",,S","13.9",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-30","5.6",",,S","16.0","H,,S","19.5",",,S","14.2",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-05-31","16.0",",,S","15.2","H,,S","16.2",",,S","14.4",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-01","10.7",",,S","15.8","H,,S","17.3",",,S","14.1",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-02","0.8",",,S","16.3","H,,S","18.4",",,S","14.6",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-03","3.8",",,S","16.2","H,,S","19.5",",,S","14.6",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-04","0.0",",,S","17.1","H,,S","21.7",",,S","14.6",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-05","0.0",",,S","17.0","H,,S","21.5",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-06","0.0",",,S","16.1","H,,S",,,,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-07","0.8",",,S","15.6","H,,S","18.0",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-08","0.0",",,S","16.4","H,,S","21.6",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-09","0.3",",,S","16.7","H,,S","20.1",",,S","14.7",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-10","0.0",",,S","17.1","H,,S","21.3",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-11","0.0",",,S","16.1","H,,S","18.9",",,S","13.8",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-12","0.0",",,S","16.4","H,,S","20.4",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-13","0.0",",,S","16.6","H,,S","21.3",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-14","0.0",",,S","17.2","H,,S","21.2",",,S","13.2",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-15","6.1",",,S","15.8","H,,S","20.8",",,S","13.6",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-16","3.3",",,S","16.1","H,,S","19.2",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-17","5.1",",,S","16.5","H,,S","20.0",",,S","14.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-18","0.0",",,S","16.8","H,,S","21.0",",,S","14.2",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-19","0.8",",,S","16.2","H,,S","21.0",",,S","13.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-20","0.0",",,S","17.1","H,,S","21.0",",,S","13.2",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-21","0.0",",,S","15.8","H,,S","18.8",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-22","0.0",",,S","14.8","H,,S","18.2",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-23","0.0",",,S","16.3","H,,S","20.0",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-24","0.0",",,S","15.8","H,,S","18.5",",,S","14.3",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-25","2.5",",,S","15.9","H,,S","18.0",",,S","14.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-26","2.3",",,S","15.8","H,,S",,,"14.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-27","0.0",",,S","16.2","H,,S","19.5",",,S","13.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-28","0.0",",,S","16.1","H,,S","19.1",",,S","14.4",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-29","0.0",",,S","16.4","H,,S","19.5",",,S","14.7",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-06-30","3.0",",,S","15.6","H,,S","19.0",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-07-01","0.0",",,S","17.2","H,,S","20.7",",,S","14.4",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-07-02","0.5",",,S","17.2","H,,S","21.4",",,S","15.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-07-03","3.8",",,S","15.7","H,,S","17.8",",,S","14.3",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-07-04","17.3",",,S","15.6","H,,S","18.8",",,S","13.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-07-05","32.3",",,S","14.6","H,,S","16.1",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-07-06","2.0",",,S","15.2","H,,S","17.0",",,S","14.0",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-07-07","4.3",",,S","15.5","H,,S","16.5",",,S","14.2",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-07-08","3.0",",,S","16.2","H,,S","18.7",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-07-09","1.8",",,S","14.9","H,,S","16.5",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-07-10","4.1",",,S","14.7","H,,S","16.3",",,S","13.8",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-07-11","32.5",",,S","14.7","H,,S","16.4",",,S","13.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-07-12","0.3",",,S","14.7","H,,S","16.5",",,S","13.9",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-07-16","5.6",",,S","15.7","H,,S","19.2",",,S",,
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-07-17","0.3",",,S","17.2","H,,S","21.0",",,S","13.5",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-07-18","0.0",",,S","17.2","H,,S","23.2",",,S","13.4",",,S"
"CE000434730","NUWARA ELIYA, CE","6.967","80.767","1880.0","2022-07-19","0.0",",,S","17.3","H,,S","22.9",",,S","12.1",",,S"
